FirstName, LastName, Quarter, Year, TotalRevenue, RevenueRank
ALLEN, SURI, 1, 2017, 2231.4508991241455, 447
NATHANIEL, COOPER, 1, 2017, 2229.2965450286865, 448
AARON, FOSTER, 1, 2017, 2229.134346008301, 449
NANCY, ARUN, 1, 2017, 2226.810899734497, 450
TAMARA, YUAN, 1, 2017, 2226.810899734497, 450
THERESA, NAVARRO, 1, 2017, 2226.810899734497, 450
LAURA, WU, 1, 2017, 2226.7224984169006, 453
COLIN, YANG, 1, 2017, 2226.7224984169006, 453
JENNIFER, BELL, 1, 2017, 2226.7224984169006, 453
BONNIE, RAJE, 1, 2017, 2226.7224984169006, 453
GLORIA, SERRANO, 1, 2017, 2224.196699142456, 457
TERRY, YUAN, 1, 2017, 2224.1043434143066, 458
CHRISTY, YE, 1, 2017, 2222.6680812835693, 459
ALEXANDER, DAVIS, 1, 2017, 2222.1424984931946, 460
TONYA, ANDERSEN, 1, 2017, 2222.1424984931946, 460
LUKE, GONZALEZ, 1, 2017, 2222.1424984931946, 460
COLE, STEWART, 1, 2017, 2222.1424984931946, 460
CHLOE, JOHNSON, 1, 2017, 2222.1424984931946, 460
SETH, RODRIGUEZ, 1, 2017, 2222.1424984931946, 460
WYATT, RODRIGUEZ, 1, 2017, 2222.1424984931946, 460
FRANKLIN, FERRIER, 1, 2017, 2222.1424984931946, 460
EMILY, ROSS, 1, 2017, 2221.820899963379, 468
AMANDA, GRIFFIN, 1, 2017, 2219.6681747436523, 469
SAMUEL, KING, 1, 2017, 2218.9738750457764, 470
THOMAS, COLLINS, 1, 2017, 2218.742498397827, 471
BRUCE, NAVARRO, 1, 2017, 2218.512498855591, 472
VICTORIA, COOK, 1, 2017, 2217.820899963379, 473
LUCAS, JACKSON, 1, 2017, 2216.552501678467, 474
LINDSAY, RAJE, 1, 2017, 2216.552501678467, 474
ASHLEY, GRIFFIN, 1, 2017, 2216.552501678467, 474
RODNEY, GUTIERREZ, 1, 2017, 2216.552501678467, 474
CHAD, YUAN, 1, 2017, 2216.552501678467, 474
GABRIELLA, COLLINS, 1, 2017, 2216.552501678467, 474
ANNA, ROGERS, 1, 2017, 2216.552501678467, 474
CHARLES, ROGERS, 1, 2017, 2216.552501678467, 474
CASEY, XIE, 1, 2017, 2216.552501678467, 474
ALICIA, CHAPMAN, 1, 2017, 2216.552501678467, 474
DALE, NARA, 1, 2017, 2216.452498435974, 484
DENNIS, HU, 1, 2017, 2215.206699371338, 485
JADA, ROBERTS, 1, 2017, 2215.206699371338, 485
SYDNEY, HARRIS, 1, 2017, 2215.206699371338, 485
KRISTINA, LOPEZ, 1, 2017, 2215.206699371338, 485
MAURICE, ASHE, 1, 2017, 2215.206699371338, 485
ERICA, XU, 1, 2017, 2215.206699371338, 485
COREY, SHE, 1, 2017, 2215.206699371338, 485
TOMMY, SHARMA, 1, 2017, 2215.206699371338, 485
MIGUEL, SANCHEZ, 1, 2017, 2215.0754413604736, 493
ETHAN, BRYANT, 1, 2017, 2214.512498855591, 494
KELLI, ANAND, 1, 2017, 2214.162498474121, 495
JOCELYN, COLEMAN, 1, 2017, 2214.162498474121, 495
HECTOR, MORENO, 1, 2017, 2214.162498474121, 495
KARA, BECKER, 1, 2017, 2214.162498474121, 495
KAITLIN, SRINI, 1, 2017, 2214.162498474121, 495
NICOLE, COLEMAN, 1, 2017, 2214.162498474121, 495
GABRIELLA, PARKER, 1, 2017, 2214.162498474121, 495
ANGEL, WARD, 1, 2017, 2214.162498474121, 495
MARC, MARTIN, 1, 2017, 2213.2880783081055, 503
CARMEN, LOPEZ, 1, 2017, 2211.8124990463257, 504
MINDY, XU, 1, 2017, 2209.5224990844727, 505
GREGORY, SHAN, 1, 2017, 2209.5224990844727, 505
TAYLOR, MORGAN, 1, 2017, 2209.5224990844727, 505
MARSHALL, SUTTON, 1, 2017, 2209.5224990844727, 505
JODI, GOEL, 1, 2017, 2209.5224990844727, 505
VERONICA, KAPOOR, 1, 2017, 2209.5224990844727, 505
CARA, HU, 1, 2017, 2209.5224990844727, 505
LOUIS, HE, 1, 2017, 2209.5224990844727, 505
ISABELLA, ROBINSON, 1, 2017, 2209.5224990844727, 505
STEFANIE, RAMAN, 1, 2017, 2209.5224990844727, 505
MASON, ALLEN, 1, 2017, 2208.426975250244, 515
DAVID, LEWIS, 1, 2017, 2207.5381450653076, 516
JARROD, SARA, 1, 2017, 2206.4524993896484, 517
KURT, XU, 1, 2017, 2205.4124994277954, 518
ALFREDO, RAMOS, 1, 2017, 2205.4124994277954, 518
ALEXANDRA, EDWARDS, 1, 2017, 2204.9781436920166, 520
PEDRO, MALHOTRA, 1, 2017, 2204.5324993133545, 521
ALICIA, SHEN, 1, 2017, 2204.5324993133545, 521
JEROME, GUTIERREZ, 1, 2017, 2201.538143157959, 523
EBONY, RAMOS, 1, 2017, 2200.859676361084, 524
DALTON, HALL, 1, 2017, 2200.5324993133545, 525
JOHNATHAN, MADAN, 1, 2017, 2199.9881439208984, 526
MARY, ALLEN, 1, 2017, 2199.5424995422363, 527
LISA, ROY, 1, 2017, 2199.5424995422363, 527
ISAIAH, REED, 1, 2017, 2198.6924438476562, 529
KATE, ANAND, 1, 2017, 2197.4624996185303, 530
KATELYN, WARD, 1, 2017, 2197.4624996185303, 530
IVAN, GARCIA, 1, 2017, 2197.4624996185303, 530
CLAYTON, RAI, 1, 2017, 2197.4624996185303, 530
JENNY, ANDERSEN, 1, 2017, 2197.4624996185303, 530
RAFAEL, YUAN, 1, 2017, 2197.4624996185303, 530
COLLEEN, CHAVEZ, 1, 2017, 2197.4624996185303, 530
KARL, STONE, 1, 2017, 2197.4624996185303, 530
THERESA, TORRES, 1, 2017, 2197.4624996185303, 530
CAROL ANN, ROCKNE, 1, 2017, 2197.4624996185303, 530
MARIE, CHANDRA, 1, 2017, 2197.4624996185303, 530
LORI, SUAREZ, 1, 2017, 2197.3196773529053, 541
BLAKE, EVANS, 1, 2017, 2197.0911750793457, 542
STEPHANIE, ROGERS, 1, 2017, 2196.12007522583, 543
ISAAC, COOK, 1, 2017, 2195.5424995422363, 544
DENISE, STONE, 1, 2017, 2194.8996753692627, 545
CHLOE, HUGHES, 1, 2017, 2193.859676361084, 546
MELODY, SUAREZ, 1, 2017, 2193.455877304077, 547
DEVIN, JOHNSON, 1, 2017, 2192.349678039551, 548
TAYLOR, ANDERSON, 1, 2017, 2191.5581436157227, 549
JASON, CAMPBELL, 1, 2017, 2191.419677734375, 550
OLIVIA, ALEXANDER, 1, 2017, 2191.419677734375, 550
OSCAR, HENDERSON, 1, 2017, 2191.419677734375, 550
DEVIN, HENDERSON, 1, 2017, 2191.222343444824, 553
JONATHAN, CAMPBELL, 1, 2017, 2190.349678039551, 554
XAVIER, BROOKS, 1, 2017, 2190.3196754455566, 555
GREG, CARTER, 1, 2017, 2190.2023429870605, 556
JAVIER, SERRANO, 1, 2017, 2189.512499809265, 557
NATALIE, FLORES, 1, 2017, 2189.512499809265, 557
GRACE, HOWARD, 1, 2017, 2189.512499809265, 557
MARIA, MURPHY, 1, 2017, 2189.4058780670166, 560
STEVEN, BELL, 1, 2017, 2188.563175201416, 561
JEREMY, YOUNG, 1, 2017, 2186.658079147339, 562
ANA, WASHINGTON, 1, 2017, 2185.426975250244, 563
ISABELLE, ALEXANDER, 1, 2017, 2185.349678039551, 564
FRANKLIN, HE, 1, 2017, 2185.1343421936035, 565
TIFFANY, YANG, 1, 2017, 2181.5625, 566
KEVIN, KING, 1, 2017, 2181.5625, 566
FRANCIS, ALVAREZ, 1, 2017, 2181.5625, 566
KATE, LAL, 1, 2017, 2181.5625, 566
JOE, SERRANO, 1, 2017, 2181.5625, 566
ALISHA, KUMAR, 1, 2017, 2181.5625, 566
DALTON, LEWIS, 1, 2017, 2181.5625, 566
EDWIN, TANG, 1, 2017, 2181.5625, 566
PAMELA, KAPOOR, 1, 2017, 2181.5625, 566
MARTHA, HEE, 1, 2017, 2181.5625, 566
DREW, GOEL, 1, 2017, 2181.5625, 566
JESSIE, ZHOU, 1, 2017, 2181.5625, 566
JOSE, ALLEN, 1, 2017, 2181.5625, 566
CARLA, SULLIVAN, 1, 2017, 2181.5625, 566
VIRGINIA, SRINI, 1, 2017, 2181.5625, 566
DENISE, VANCE, 1, 2017, 2181.5625, 566
KAYLA, JACKSON, 1, 2017, 2181.5625, 566
CLIFFORD, CHAPMAN, 1, 2017, 2181.5625, 566
MISTY, GOEL, 1, 2017, 2181.5625, 566
DEBORAH, SHAN, 1, 2017, 2181.5625, 566
AUTUMN, CHEN, 1, 2017, 2181.5625, 566
JESSE, SCOTT, 1, 2017, 2181.426975250244, 587
GABRIELLE, RAMIREZ, 1, 2017, 2180.968144416809, 588
BENJAMIN, WALKER, 1, 2017, 2178.8796768188477, 589
DIANE, MARTIN, 1, 2017, 2178.8796768188477, 589
KELVIN, CARSON, 1, 2017, 2178.8796768188477, 589
JON, TANG, 1, 2017, 2178.6423416137695, 592
ERIK, SUAREZ, 1, 2017, 2178.3396759033203, 593
RUSSELL, SHARMA, 1, 2017, 2178.06804561615, 594
PRISCILLA, PAL, 1, 2017, 2177.0239753723145, 595
KARLA, YUAN, 1, 2017, 2176.4569778442383, 596
MASON, ROGERS, 1, 2017, 2176.125442504883, 597
JAMIE, ZENG, 1, 2017, 2176.1154441833496, 598
SETH, MARTIN, 1, 2017, 2175.7896423339844, 599
IAN, RAMIREZ, 1, 2017, 2175.7896423339844, 599
ROGER, MA, 1, 2017, 2175.379680633545, 601
SCOTT, SEELY, 1, 2017, 2174.956477165222, 602
KAITLYN, RIVERA, 1, 2017, 2174.8185424804688, 603
DAKOTA, BRYANT, 1, 2017, 2174.7696418762207, 604
EDUARDO, WHITE, 1, 2017, 2174.476978302002, 605
VERONICA, SRINI, 1, 2017, 2173.99387550354, 606
KAYLA, ROSS, 1, 2017, 2173.9177780151367, 607
NICOLE, JAMES, 1, 2017, 2173.6380767822266, 608
SARA, HERNANDEZ, 1, 2017, 2172.658079147339, 609
ELIZABETH, LONG, 1, 2017, 2172.09117603302, 610
AIDAN, BRYANT, 1, 2017, 2172.09117603302, 610
AIDAN, PERRY, 1, 2017, 2171.426975250244, 612
MADISON, FOSTER, 1, 2017, 2171.003875732422, 613
LOGAN, WRIGHT, 1, 2017, 2171.003875732422, 613
AARON, LI, 1, 2017, 2170.859676361084, 615
JOSE, EDWARDS, 1, 2017, 2170.3696784973145, 616
ALEX, CARTER, 1, 2017, 2170.3696784973145, 616
SAMUEL, HENDERSON, 1, 2017, 2170.3696784973145, 616
MICAH, WANG, 1, 2017, 2170.3696784973145, 616
STACEY, LIU, 1, 2017, 2170.028144836426, 620
ADRIENNE, SERRANO, 1, 2017, 2169.869676589966, 621
OMAR, NATH, 1, 2017, 2169.4569759368896, 622
SOPHIA, HILL, 1, 2017, 2169.3696784973145, 623
CAMERON, BRYANT, 1, 2017, 2169.3696784973145, 623
MATHEW, SUAREZ, 1, 2017, 2169.3696784973145, 623
AMANDA, RICHARDSON, 1, 2017, 2169.3696784973145, 623
ROBERT, WRIGHT, 1, 2017, 2169.09814453125, 627
JILLIAN, PRASAD, 1, 2017, 2169.09814453125, 627
LAWRENCE, SANZ, 1, 2017, 2169.09814453125, 627
MIGUEL, CLARK, 1, 2017, 2169.09814453125, 627
JUSTIN, SIMMONS, 1, 2017, 2169.09814453125, 627
JOCELYN, LONG, 1, 2017, 2169.003875732422, 632
MIGUEL, KING, 1, 2017, 2167.588146209717, 633
DAWN, CHEN, 1, 2017, 2166.31227684021, 634
ALAN, GUO, 1, 2017, 2166.31227684021, 634
CATHERINE, COX, 1, 2017, 2165.336545944214, 636
BAILEY, BAILEY, 1, 2017, 2164.93967628479, 637
SHANNON, LI, 1, 2017, 2164.8796768188477, 638
KRISTINA, KAPOOR, 1, 2017, 2164.336545944214, 639
CAITLIN, BAILEY, 1, 2017, 2164.0181427001953, 640
KATHLEEN, VAZQUEZ, 1, 2017, 2163.6780767440796, 641
OMAR, WANG, 1, 2017, 2163.446975708008, 642
EVAN, COOPER, 1, 2017, 2163.446975708008, 642
ARTHUR, ROMERO, 1, 2017, 2163.446975708008, 642
MARIA, DIAZ, 1, 2017, 2163.446975708008, 642
MEREDITH, DOMINGUEZ, 1, 2017, 2163.105442047119, 646
BRENDA, ARUN, 1, 2017, 2162.5981426239014, 647
JASMINE, HALL, 1, 2017, 2162.475875854492, 648
MASON, BAKER, 1, 2017, 2162.1154441833496, 649
JAMIE, HARRISON, 1, 2017, 2161.0081424713135, 650
DANA, DOMINGUEZ, 1, 2017, 2160.7696418762207, 651
JEREMY, ROBINSON, 1, 2017, 2160.359676361084, 652
BRANDON, BROWN, 1, 2017, 2160.0181427001953, 653
KATHERINE, PERRY, 1, 2017, 2158.413843154907, 654
STACEY, YANG, 1, 2017, 2158.0181427001953, 655
ZACHARY, MARTINEZ, 1, 2017, 2157.3522777557373, 656
ADRIENNE, SANZ, 1, 2017, 2157.3522777557373, 656
ISABELLA, HALL, 1, 2017, 2157.3522777557373, 656
KATIE, LUO, 1, 2017, 2156.745376586914, 659
JUAN, WATSON, 1, 2017, 2156.5581436157227, 660
MADELINE, CAMPBELL, 1, 2017, 2156.5581436157227, 660
EMMA, BRADLEY, 1, 2017, 2156.3696784973145, 662
KATHRYN, DENG, 1, 2017, 2156.3696784973145, 662
KURT, NARA, 1, 2017, 2155.3696784973145, 664
ARIANA, BAILEY, 1, 2017, 2154.8896770477295, 665
HANNAH, JACKSON, 1, 2017, 2154.476978302002, 666
RAUL, CHANDER, 1, 2017, 2154.476978302002, 666
BRYANT, FERNANDEZ, 1, 2017, 2154.436975479126, 668
ALYSSA, WHITE, 1, 2017, 2151.389678955078, 669
DONNA, KUMAR, 1, 2017, 2151.389678955078, 669
CALVIN, DENG, 1, 2017, 2150.7896423339844, 671
NICOLAS, RAI, 1, 2017, 2150.3696784973145, 672
CODY, COOK, 1, 2017, 2150.3696784973145, 672
KELLY, COLEMAN, 1, 2017, 2150.3696784973145, 672
WARREN, HE, 1, 2017, 2150.3696784973145, 672
JOSÉ, MILLER, 1, 2017, 2150.043876647949, 676
JOE, MARTIN, 1, 2017, 2150.043876647949, 676
DARREN, DOMINGUEZ, 1, 2017, 2150.043876647949, 676
KAITLIN, SANCHEZ, 1, 2017, 2150.043876647949, 676
KARL, LAL, 1, 2017, 2150.043876647949, 676
RAUL, RAI, 1, 2017, 2150.043876647949, 676
CLAUDIA, ZHANG, 1, 2017, 2150.028144836426, 682
BRIANNA, COX, 1, 2017, 2150.028144836426, 682
VICTORIA, GRAY, 1, 2017, 2149.9196758270264, 684
CARMEN, PEREZ, 1, 2017, 2149.068145751953, 685
ALEX, GONZALEZ, 1, 2017, 2149.0238761901855, 686
JOHN, THOMAS, 1, 2017, 2149.0238761901855, 686
NATALIE, WILSON, 1, 2017, 2148.682342529297, 688
RICARDO, RAJE, 1, 2017, 2148.475875854492, 689
ISAAC, GRAY, 1, 2017, 2148.475875854492, 689
DEANNA, MARTINEZ, 1, 2017, 2148.475875854492, 689
EDWIN, HUANG, 1, 2017, 2148.0481452941895, 692
MARISSA, FLORES, 1, 2017, 2148.0481452941895, 692
MAYRA, MEHTA, 1, 2017, 2147.389678955078, 694
ABIGAIL, WARD, 1, 2017, 2147.0481452941895, 695
TANYA, RAMOS, 1, 2017, 2147.0481452941895, 695
KEITH, RAJI, 1, 2017, 2147.0481452941895, 695
JOE, PEREZ, 1, 2017, 2147.0481452941895, 695
DEANNA, CHANDRA, 1, 2017, 2147.0481452941895, 695
AMBER, HILL, 1, 2017, 2145.3396759033203, 700
STEPHANIE, GONZALEZ, 1, 2017, 2145.3396759033203, 700
BARRY, SARA, 1, 2017, 2145.053876876831, 702
MADISON, ALEXANDER, 1, 2017, 2144.4569759368896, 703
NICHOLE, RAJI, 1, 2017, 2144.0381450653076, 704
ANDRES, RAJI, 1, 2017, 2142.5581436157227, 705
DAMIEN, YE, 1, 2017, 2141.9681453704834, 706
BRANDI, RUIZ, 1, 2017, 2141.409679412842, 707
BETHANY, CHANDE, 1, 2017, 2141.409679412842, 707
KYLE, CARTER, 1, 2017, 2141.409679412842, 707
ROBERTO, RUIZ, 1, 2017, 2141.125442504883, 710
KRISTIN, JAI, 1, 2017, 2141.125442504883, 710
LOGAN, CARTER, 1, 2017, 2141.125442504883, 710
GABRIELLE, MITCHELL, 1, 2017, 2140.3065433502197, 713
HAILEY, RICHARDSON, 1, 2017, 2140.3065433502197, 713
MACKENZIE, RAMIREZ, 1, 2017, 2140.154342651367, 715
AUDREY, RUBIO, 1, 2017, 2140.154342651367, 715
KAITLYN, LEWIS, 1, 2017, 2137.359676361084, 717
NINA, GOEL, 1, 2017, 2137.359676361084, 717
STANLEY, SUBRAM, 1, 2017, 2137.359676361084, 717
CARMEN, RANA, 1, 2017, 2136.8796768188477, 720
CARRIE, HERNANDEZ, 1, 2017, 2136.3796787261963, 721
KATHLEEN, RAMOS, 1, 2017, 2136.3696784973145, 722
DONNA, DENG, 1, 2017, 2136.3696784973145, 722
ARTHUR, CHANDRA, 1, 2017, 2135.769642829895, 724
BRENDA, CHANDRA, 1, 2017, 2135.359676361084, 725
VERONICA, CHANDRA, 1, 2017, 2135.359676361084, 725
CRAIG, NAVARRO, 1, 2017, 2135.0238761901855, 727
PHILLIP, SAI, 1, 2017, 2135.0238761901855, 727
SEAN, MURPHY, 1, 2017, 2135.0181427001953, 729
HANNAH, BARNES, 1, 2017, 2134.3796768188477, 730
JONATHAN, ANDERSON, 1, 2017, 2134.0581455230713, 731
JULIA, WILSON, 1, 2017, 2134.0481452941895, 732
KRISTEN, GAO, 1, 2017, 2134.0481452941895, 732
EDUARDO, TURNER, 1, 2017, 2133.359676361084, 734
IAN, JAMES, 1, 2017, 2133.359676361084, 734
DIANA, ALVAREZ, 1, 2017, 2133.0481452941895, 736
JULIAN, WOOD, 1, 2017, 2133.0481452941895, 736
CHAD, SHEN, 1, 2017, 2133.0481452941895, 736
JAMES, WALKER, 1, 2017, 2132.2996768951416, 739
LOGAN, WILSON, 1, 2017, 2132.2996768951416, 739
JAN, WATSON, 1, 2017, 2131.3896770477295, 741
KATHRYN, XIE, 1, 2017, 2131.3796787261963, 742
COLE, RAMIREZ, 1, 2017, 2131.279676437378, 743
NATALIE, CARTER, 1, 2017, 2130.9381427764893, 744
CASEY, VAZQUEZ, 1, 2017, 2129.068145751953, 745
REBEKAH, SUAREZ, 1, 2017, 2129.068145751953, 745
SHELBY, PETERSON, 1, 2017, 2129.068145751953, 745
JOE, SUBRAM, 1, 2017, 2129.068145751953, 745
THOMAS, ZHANG, 1, 2017, 2129.068145751953, 745
EDUARDO, BROOKS, 1, 2017, 2129.068145751953, 745
JOAN, KING, 1, 2017, 2129.068145751953, 745
ADRIANA, MADAN, 1, 2017, 2128.0581455230713, 752
GABRIELLE, GONZALES, 1, 2017, 2128.0481452941895, 753
JULIAN, ALEXANDER, 1, 2017, 2128.0481452941895, 753
RICHARD, BRYANT, 1, 2017, 2128.0081424713135, 755
SAVANNAH, CAMPBELL, 1, 2017, 2127.938145637512, 756
EUGENE, HE, 1, 2017, 2127.722343444824, 757
JUAN, RAMOS, 1, 2017, 2127.722343444824, 757
LAUREN, BUTLER, 1, 2017, 2127.722343444824, 757
GILBERT, SHEN, 1, 2017, 2127.722343444824, 757
JAMIE, ZHANG, 1, 2017, 2127.722343444824, 757
HALEY, GRAY, 1, 2017, 2127.722343444824, 757
ABIGAIL, RICHARDSON, 1, 2017, 2127.722343444824, 757
ALEXANDER, ROBINSON, 1, 2017, 2127.5981426239014, 764
MACKENZIE, MURPHY, 1, 2017, 2126.8996772766113, 765
HOLLY, MEHTA, 1, 2017, 2126.7023429870605, 766
MORGAN, FOSTER, 1, 2017, 2126.7023429870605, 766
BRIANNA, THOMAS, 1, 2017, 2126.7023429870605, 766
EDUARDO, ALLEN, 1, 2017, 2126.7023429870605, 766
KELLI, SUN, 1, 2017, 2126.7023429870605, 766
COURTNEY, YOUNG, 1, 2017, 2126.409679412842, 771
RACHEL, BRADLEY, 1, 2017, 2126.409679412842, 771
WILLIE, XU, 1, 2017, 2126.409679412842, 771
PEDRO, RANA, 1, 2017, 2126.409679412842, 771
MADISON, CLARK, 1, 2017, 2126.409679412842, 771
WENDY, RAMOS, 1, 2017, 2126.409679412842, 771
KATHERINE, GREEN, 1, 2017, 2126.409679412842, 771
KRISTINE, HERNANDEZ, 1, 2017, 2126.409679412842, 771
DAMIEN, LIU, 1, 2017, 2126.409679412842, 771
KRISTOPHER, PATEL, 1, 2017, 2126.409679412842, 771
JACLYN, GUO, 1, 2017, 2126.389678955078, 781
LYDIA, SURI, 1, 2017, 2126.389678955078, 781
EVAN, GREEN, 1, 2017, 2126.3796787261963, 783
GRACE, LONG, 1, 2017, 2126.154342651367, 784
FRANKLIN, XU, 1, 2017, 2126.154342651367, 784
VIRGINIA, SARA, 1, 2017, 2126.068145751953, 786
ALLEN, LOPEZ, 1, 2017, 2125.9696769714355, 787
JEREMY, RICHARDSON, 1, 2017, 2125.9696769714355, 787
KRISTEN, GUO, 1, 2017, 2125.068145751953, 789
CHRISTINE, RAJE, 1, 2017, 2125.043876647949, 790
CHARLES, EVANS, 1, 2017, 2124.6096773147583, 791
ALEXANDRA, RICHARDSON, 1, 2017, 2124.369676589966, 792
JASMINE, DIAZ, 1, 2017, 2124.0381450653076, 793
CORY, SAI, 1, 2017, 2124.0381450653076, 793
JERRY, SHARMA, 1, 2017, 2123.6580772399902, 795
NICOLAS, SHARMA, 1, 2017, 2123.0581455230713, 796
LARRY, ALVAREZ, 1, 2017, 2123.028142929077, 797
JULIA, MORRIS, 1, 2017, 2123.0181427001953, 798
MYA, GRIFFIN, 1, 2017, 2123.0181427001953, 798
LAURA, HUANG, 1, 2017, 2123.0181427001953, 798
IAN, TORRES, 1, 2017, 2122.6923427581787, 801
RANDALL, MUNOZ, 1, 2017, 2122.3522777557373, 802
TROY, SRINI, 1, 2017, 2122.3522777557373, 802
GABRIEL, KUMAR, 1, 2017, 2122.322278022766, 804
MARY, EDWARDS, 1, 2017, 2121.3896770477295, 805
ALEX, BELL, 1, 2017, 2120.9796772003174, 806
MELISSA, JENKINS, 1, 2017, 2120.9796772003174, 806
NATHAN, ROBINSON, 1, 2017, 2120.9796772003174, 806
KATHLEEN, SERRANO, 1, 2017, 2120.9796772003174, 806
ARTHUR, PRASAD, 1, 2017, 2119.988145828247, 810
GARY, NAVARRO, 1, 2017, 2119.9596767425537, 811
EVELYN, RODRIGUEZ, 1, 2017, 2119.9596767425537, 811
DAVID, TAYLOR, 1, 2017, 2119.9596767425537, 811
ASHLEY, WALKER, 1, 2017, 2119.9596767425537, 811
EBONY, CARLSON, 1, 2017, 2118.6896772384644, 815
GRACE, LEWIS, 1, 2017, 2118.6896772384644, 815
MICAH, XU, 1, 2017, 2118.668077468872, 817
JAY, GONZALEZ, 1, 2017, 2118.668077468872, 817
ISABELLA, GRAY, 1, 2017, 2118.174343109131, 819
HALEY, COOPER, 1, 2017, 2118.028142929077, 820
EMILY, WILSON, 1, 2017, 2118.028142929077, 820
DEVON, KENNEDY, 1, 2017, 2117.6923427581787, 822
CLARENCE, ANDERSEN, 1, 2017, 2117.6923427581787, 822
JACOB, RODRIGUEZ, 1, 2017, 2117.6696767807007, 824
MEAGAN, SCHMIDT, 1, 2017, 2117.279676437378, 825
ARMANDO, ALONSO, 1, 2017, 2116.3996772766113, 826
ASHLEY, JOHNSON, 1, 2017, 2116.3996772766113, 826
BRYANT, SANCHEZ, 1, 2017, 2116.3996772766113, 826
BRITTANY, FLORES, 1, 2017, 2116.3996772766113, 826
CALEB, WRIGHT, 1, 2017, 2116.3996772766113, 826
ALYSSA, BRADLEY, 1, 2017, 2116.359676361084, 831
TYLER, MOORE, 1, 2017, 2115.989677429199, 832
TODD, WANG, 1, 2017, 2115.989677429199, 832
NATHAN, HILL, 1, 2017, 2115.3796768188477, 834
JENNIFER, PETERSON, 1, 2017, 2115.3796768188477, 834
CHRISTY, ZHOU, 1, 2017, 2115.3796768188477, 834
JASMINE, LEWIS, 1, 2017, 2115.3796768188477, 834
KURT, RAHEEM, 1, 2017, 2115.3796768188477, 834
BLAKE, DIAZ, 1, 2017, 2115.3796768188477, 834
VICTORIA, WALKER, 1, 2017, 2115.3796768188477, 834
RANDALL, ORTEGA, 1, 2017, 2115.3796768188477, 834
MELANIE, SANDERS, 1, 2017, 2115.038143157959, 842
ASHLEY, PERRY, 1, 2017, 2114.9807443618774, 843
ROBYN, JIMENEZ, 1, 2017, 2114.0481452941895, 844
BRADLEY, KUMAR, 1, 2017, 2114.0481452941895, 844
GABRIEL, ZHANG, 1, 2017, 2114.0481452941895, 844
ELIZABETH, PRICE, 1, 2017, 2113.289677619934, 847
JON, HE, 1, 2017, 2113.289677619934, 847
ERIKA, SUAREZ, 1, 2017, 2113.289677619934, 847
SYDNEY, ROBINSON, 1, 2017, 2113.028142929077, 850
ALISHA, SHAN, 1, 2017, 2112.7023429870605, 851
VICTORIA, SMITH, 1, 2017, 2112.7023429870605, 851
KARLA, ANAND, 1, 2017, 2112.7023429870605, 851
THERESA, ALVAREZ, 1, 2017, 2112.7023429870605, 851
LUCAS, MILLER, 1, 2017, 2112.7023429870605, 851
MARY, CARTER, 1, 2017, 2112.7023429870605, 851
JAY, CHANDRA, 1, 2017, 2112.7023429870605, 851
LARRY, ORTEGA, 1, 2017, 2112.7023429870605, 851
MINDY, SIMPSON, 1, 2017, 2111.409677505493, 859
WAYNE, LAL, 1, 2017, 2111.3665437698364, 860
NATALIE, WARD, 1, 2017, 2111.038143157959, 861
JENNIFER, WATSON, 1, 2017, 2111.038143157959, 861
SEAN, SANCHEZ, 1, 2017, 2110.999677658081, 863
GARRETT, ROGERS, 1, 2017, 2110.999677658081, 863
ARTURO, XU, 1, 2017, 2110.346544265747, 865
ABBY, RAMAN, 1, 2017, 2110.346544265747, 865
SHAWN, SHAN, 1, 2017, 2109.9781436920166, 867
ERIC, EVANS, 1, 2017, 2108.958143234253, 868
KIRK, NASON, 1, 2017, 2108.668146133423, 869
CONNOR, PEREZ, 1, 2017, 2107.7123432159424, 870
VERONICA, SUBRAM, 1, 2017, 2106.6081438064575, 871
CHARLES, TAYLOR, 1, 2017, 2106.419677734375, 872
DALTON, MILLER, 1, 2017, 2106.419677734375, 872
GABRIEL, GONZALEZ, 1, 2017, 2106.419677734375, 872
JOY, RAMOS, 1, 2017, 2106.419677734375, 872
CAMERON, GRIFFIN, 1, 2017, 2106.419677734375, 872
SANDRA, LI, 1, 2017, 2106.419677734375, 872
PATRICK, SANDS, 1, 2017, 2106.419677734375, 872
CHARLES, WILSON, 1, 2017, 2106.409679412842, 879
BILLY, TORRES, 1, 2017, 2106.409679412842, 879
MARIA, HILL, 1, 2017, 2106.409679412842, 879
LISA, ZHENG, 1, 2017, 2106.409679412842, 879
JÉSUS, SERRANO, 1, 2017, 2106.409679412842, 879
STEVEN, COX, 1, 2017, 2106.369676589966, 884
ANDRE, SARA, 1, 2017, 2106.369676589966, 884
KARL, KUMAR, 1, 2017, 2106.028142929077, 886
THOMAS, JAI, 1, 2017, 2105.9596767425537, 887
LOGAN, JENKINS, 1, 2017, 2105.063877105713, 888
MANDAR, SAMANT, 1, 2017, 2105.063877105713, 888
JAIME, NATH, 1, 2017, 2105.063877105713, 888
EDWIN, ZHENG, 1, 2017, 2105.063877105713, 888
MANUEL, LOPEZ, 1, 2017, 2105.063877105713, 888
WARREN, GOEL, 1, 2017, 2105.063877105713, 888
PAULA, MORENO, 1, 2017, 2105.063877105713, 888
STACEY, LI, 1, 2017, 2104.9907445907593, 895
MEGAN, BROWN, 1, 2017, 2104.722343444824, 896
